2 98.33637750000001 134.10492275891195 1028.6589471745517
3 189.4996375 254.8765238981816 1370.434349550284
4 341.93607499999996 406.7839520472635 1863.2543041212007
5 515.5420225 641.6640604598447 2196.6591639123944
6 576.597565 688.9609154696986 2592.4377920499874
7 496.21720000000005 580.9052636330626 3302.1674310683784
8 694.997105 854.1951805935204 3088.2434263555033
9 864.951795 914.1951917406565 3507.7935159914714
10 826.4752824999999 918.9689493339704 3749.121019761449
11 782.2111575 914.6800481485707 4136.475582859709
12 933.4807875 1033.0825139715598 4601.2155690647705
13 1250.736405 1330.8097934724915 4533.810520953526
14 1209.4242075 1303.0297355177815 4621.445595679177
15 1359.2510900000002 1470.300415824944 4468.659770491786

